name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia
Kizel	Кизел,Kisel	node	285746241	place	town	57.653498277185804	59.049253045096485	18	0.4023459895954329		Кизеловское городское поселение	Кизеловский район	Perm Krai	Russia	ru	Kizel, Kizel, Кизеловское городское поселение, Кизеловский район, Perm Krai, Volga Federal District	57.653498277185804	59.049253045096485	57.653498277185804	59.049253045096485		ru:Кизел
Zhigulyevsk	Жигулёвск,Schiguljowsk	node	308801345	place	town	49.49542276380802	53.40015297667144	18	0.40217838595857514			городской округ Жигулёвск	Samara Oblast	Russia	ru	Zhigulyevsk, Zhigulevsk, городской округ Жигулёвск, Samara Oblast, Volga Federal District	49.49542276380802	53.40015297667144	49.49542276380802	53.40015297667144		ru:Жигулёвск
Kozmodemyansk	Kozmodemjansk,Козьмодемьянск,Kozmodemiansk	node	378731567	place	town	46.54628542001939	56.33243456463526	18	0.40217838595857514				Mari El	Russia	ru	Kozmodemyansk, Kozmodemyansk, Mari El, Volga Federal District	46.54628542001939	56.33243456463526	46.54628542001939	56.33243456463526		ru:Козьмодемьянск
Наушки	Nauschki	node	290884076	place	town	106.1061380639531	50.39209546361975	18	0.40184191797745084			Kyakhtinsky Rayon	Buryatia	Russia	ru	Наушки, Наушки, Kyakhtinsky Rayon, Buryatia, Siberian Federal District	106.1061380639531	50.39209546361975	106.1061380639531	50.39209546361975		ru:Наушки
Mezen'	Мезень,Mesen	node	26925161	place	town	44.24414022521467	65.84395911749316	18	0.40184191797745084		Мезенское городское поселение	Mezensky District	Arkhangelsk Oblast	Russia	ru	Mezen', Mezen, Мезенское городское поселение, Mezensky District, Arkhangelsk Oblast, Northwestern Federal District	44.24414022521467	65.84395911749316	44.24414022521467	65.84395911749316		ru:Мезень (город)
Akhtubinsk	Ахтубинск,Achtubinsk	node	253737355	place	town	46.17448783220923	48.287761591148374	18	0.4016730494061555		городское поселение Ахтубинск	Ахтубинский район	Astrakhan Oblast	Russia	ru	Akhtubinsk, Akhtubinsk, городское поселение Ахтубинск, Ахтубинский район, Astrakhan Oblast, South federal district	46.17448783220923	48.287761591148374	46.17448783220923	48.287761591148374		ru:Ахтубинск
Povorino	Poworino,Поворино	node	336140824	place	town	42.240939881863966	51.19927659490461	18	0.4015037549363731			Поворинский район	Voronezh Oblast	Russia	ru	Povorino, Povorino, Поворинский район, Voronezh Oblast, Central Federal District	42.240939881863966	51.19927659490461	42.240939881863966	51.19927659490461		ru:Поворино
Mglin	Мглин	node	60699035	place	town	32.852999953415065	53.05799991727217	18	0.4015037549363731			Мглинский район	Bryansk Oblast	Russia	ru	Mglin, Мглин, Мглинский район, Bryansk Oblast, Central Federal District	32.852999953415065	53.05799991727217	32.852999953415065	53.05799991727217		ru:Мглин
Ayan	Ajan,Аян	node	1913939332	place	town	138.18173388997093	56.46090064181444	18	0.4015037549363731		сельское поселение Село Аян	Ayano-Maysky Rayon	Khabarovsk Krai	Russia	ru	Ayan, Ayan, сельское поселение Село Аян, Ayano-Maysky Rayon, Khabarovsk Krai, Far Eastern Federal District	138.18173388997093	56.46090064181444	138.18173388997093	56.46090064181444		ru:Аян_(Хабаровский_край)
Buzuluk	Бузулук,Busuluk	node	345178387	place	town	52.25389997359387	52.788499937295434	18	0.4013340324143784				Orenburg Oblast	Russia	ru	Buzuluk, Бузулук, Orenburg Oblast, Volga Federal District	52.25389997359387	52.788499937295434	52.25389997359387	52.788499937295434		ru:Бузулук
Batagay	Батагай,Batagai	node	444271257	place	town	134.63507128842426	67.65490944744707	18	0.4013340324143784		городское поселение Батагай	Verkhoyansky Ulus	Sakha Republic	Russia	ru	Batagay, Батагай, городское поселение Батагай, Verkhoyansky Ulus, Sakha Republic, Far Eastern Federal District	134.63507128842426	67.65490944744707	134.63507128842426	67.65490944744707		ru:Батагай
Nytva	Нытва,Nytwa	relation	1453026	place	town	55.34626521303252	57.92314246780663	18	0.40116387967006817		Нытвенское городское поселение	Нытвенский район	Perm Krai	Russia	ru	Nytva, Нытвенское городское поселение, Нытвенский район, Perm Krai, Volga Federal District	55.28926673301328	57.886199690574024	55.399703085009115	57.96072444897522		ru:Нытва
Nytva	Нытва,Nytwa	node	344919863	place	town	55.331634822803466	57.943422943539616	18	0.40116387967006817		Нытвенское городское поселение	Нытвенский район	Perm Krai	Russia	ru	Nytva, Nytva, Нытвенское городское поселение, Нытвенский район, Perm Krai, Volga Federal District	55.331634822803466	57.943422943539616	55.331634822803466	57.943422943539616		ru:Нытва
Armavir	Армавир,Armawir	relation	3476238	place	city	41.09841174553263	44.99145298443999	16	0.4009932945167941		Armavir	городской округ Армавир	Krasnodar Krai	Russia	ru	Armavir, городской округ Армавир, Krasnodar Krai, South federal district	41.037962768154784	44.95035496252815	41.19386683773439	45.03209142660079		ru:Армавир (Россия)
Armavir	Армавир,Armawir	node	191824980	place	city	41.125224079885214	44.99869742144334	16	0.4009932945167941		Armavir	городской округ Армавир	Krasnodar Krai	Russia	ru	Armavir, Armavir, городской округ Армавир, Krasnodar Krai, South federal district	41.125224079885214	44.99869742144334	41.125224079885214	44.99869742144334		ru:Армавир (Россия)
Konstantinovsk	Konstantinowsk,Константиновск	node	339986600	place	town	41.09708376781788	47.58235294146309	18	0.40082227475119503		Константиновское городское поселение	Константиновский район	Rostov Oblast	Russia	ru	Konstantinovsk, Konstantinovsk, Константиновское городское поселение, Константиновский район, Rostov Oblast, South federal district	41.09708376781788	47.58235294146309	41.09708376781788	47.58235294146309		ru:Константиновск
Kurilsk	Курильск	node	1108170436	place	town	147.87518446608667	45.229041256925946	18	0.40065081815302556			Kurilsky District	Sakhalin Oblast	Russia	ru	Kurilsk, Kurilsk, Kurilsky District, Sakhalin Oblast, Far Eastern Federal District	147.87518446608667	45.229041256925946	147.87518446608667	45.229041256925946		ru:Курильск
Арск		relation	2325393	place	town	49.86814536278786	56.088363560596804	18	0.40047892248498324		городское поселение Арск	Арский район	Tatarstan	Russia	ru	Арск, городское поселение Арск, Арский район, Tatarstan, Volga Federal District	49.83949318355823	56.0628571358732	49.91949744352104	56.11206309845331		ru:Арск
Arsk	Арск	node	295868224	place	town	49.87718274645409	56.09099158060831	18	0.40047892248498324		городское поселение Арск	Арский район	Tatarstan	Russia	ru	Arsk, Арск, городское поселение Арск, Арский район, Tatarstan, Volga Federal District	49.87718274645409	56.09099158060831	49.87718274645409	56.09099158060831		ru:Арск
Oboyan'	Обоянь,Obojan	node	336140698	place	town	36.276243976054616	51.211077895477786	18	0.4003065854925336			Обоянский район	Kursk Oblast	Russia	ru	Oboyan', Oboyan', Обоянский район, Kursk Oblast, Central Federal District	36.276243976054616	51.211077895477786	36.276243976054616	51.211077895477786		ru:Обоянь
Morozovsk	Морозовск,Morosowsk	relation	3539696	place	town	41.806166889228166	48.35093247496781	18	0.4003065854925336			Морозовский район	Rostov Oblast	Russia	ru	Morozovsk, Морозовский район, Rostov Oblast, South federal district	41.75187854664699	48.32602263220258	41.87331162033038	48.375921023803876		ru:Морозовск
Morozovsk	Морозовск,Morosowsk	node	356772687	place	town	41.828761888782196	48.35237919145558	18	0.4003065854925336			Морозовский район	Rostov Oblast	Russia	ru	Morozovsk, Morozovsk, Морозовский район, Rostov Oblast, South federal district	41.828761888782196	48.35237919145558	41.828761888782196	48.35237919145558		ru:Морозовск
Островной		way	112660747	place	town	39.49124471595468	68.05848337501175	18	0.4001338049037326			ЗАТО Островной	Murmansk Oblast	Russia	ru	Островной, ЗАТО Островной, Murmansk Oblast, Northwestern Federal District	39.442635220958834	68.04188339296228	39.526187121439854	68.07234255854254		ru:Островной
Гремячинск	Gremjatschinsk	relation	3859679	place	town	57.83601504694482	58.54702038723266	18	0.4001338049037326		Гремячинское городское поселение	Гремячинский район	Perm Krai	Russia	ru	Гремячинск, Гремячинское городское поселение, Гремячинский район, Perm Krai, Volga Federal District	57.745938683068125	58.49608599239913	57.890026699925016	58.60330453176669		ru:Гремячинск
Богучар	Bogoutchar,Bogutschar	relation	5694799	place	town	40.54898402803096	49.9322487909094	18	0.4001338049037326			Bogucharsky District	Voronezh Oblast	Russia	ru	Богучар, Bogucharsky District, Voronezh Oblast, Central Federal District	40.50536473820716	49.915453761973055	40.58359656092492	49.94905697943372		ru:Богучар
Zavolzhe	Заволжье,Sawolschje	node	339064480	place	town	43.3993546911702	56.63999173778101	18	0.4001338049037326			Городецкий район	Nizhny Novgorod Oblast	Russia	ru	Zavolzhe, Zavolzhe, Городецкий район, Nizhny Novgorod Oblast, Volga Federal District	43.3993546911702	56.63999173778101	43.3993546911702	56.63999173778101		ru:Заволжье (город)
Ostrovnoy	Островной,Ostrovnoï	node	303968215	place	town	39.512938350007666	68.05444468069616	18	0.4001338049037326			ЗАТО Островной	Murmansk Oblast	Russia	ru	Ostrovnoy, Островной, ЗАТО Островной, Murmansk Oblast, Northwestern Federal District	39.512938350007666	68.05444468069616	39.512938350007666	68.05444468069616		ru:Островной
Gukovo	Гуково,Gukowo	relation	1515474	place	town	39.9484671794084	48.04494032887311	18	0.4001338049037326				Rostov Oblast	Russia	ru	Gukovo, Rostov Oblast, South federal district	39.846377750505816	48.00943119235929	40.05068873583602	48.08045759583296		ru:Гуково
